id;name;link;count_subscribers;count_views;is_moderate;start_date;last_pay_date;end_public_date;manager_id;is_pay
3975;Передали коллегам📺 бумеры смотрят телек;https://t.me/boomers_TV;106000;13000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3976;Маркетинговый ход;https://t.me/MarketingPloy;75000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3977;Партизанский Маркетинг;https://t.me/GuerrillaMarketing;70000;10000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3978;Русский диджитал;https://t.me/rudigital;68000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3979;Главред Максим Ильяхов;https://t.me/glvrdru;63000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3980;Бескромный;https://t.me/dbeskromny;33000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3981;дедлайн вчера;https://t.me/skip_deadline;33000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3982;Gutnik Oleg · Digital Marketing;https://t.me/websstudio;32000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3983;UnderПяр;https://t.me/underpyar;31000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3984;Sostav;https://t.me/sostav;31000;8000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3985;Авоська маркетинга;https://t.me/marketingfuture;24000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3986;Надо было вчера;https://t.me/nadobulovchera;21000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3987;O digital;https://t.me/odigital;14000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3988;Push Marketing;https://t.me/Push_Marketing;14000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3989;Digital Review;https://t.me/digital_review;13000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3990;Кладовая Маркетолога;https://t.me/marketklad;12000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3991;Нади про контент и продажи;https://t.me/nadyprokontent;11000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3992;TexTerra: всё про маркетинг;https://t.me/TexterraBlog;11000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3993;Шабаршин - Боги Маркетинга;https://t.me/bestadchannel;11000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3994;Дайджест копирайтера;https://t.me/copywritersdigest;9000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3995;Вот Ньювс ⚡️;https://t.me/news_vot;8000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3996;Александр Львов;https://t.me/boringmarketer;8000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3997;Умный маркетинг;https://t.me/umnyi_marketing;8000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3998;Маркетолог 2.0;https://t.me/marketolog_ukr;7000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
3999;Nikita Petenko;https://t.me/prhype;7000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4000;Инфлюенсер +1 | Роман Абдуллин;https://t.me/roman_abdullin_plus;7000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4001;Ирина про Telegram и трафик;https://t.me/irina_trafik;6000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4002;Sosindex;https://t.me/sosindex;6000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4003;Берегулина Светлана про маркетинг и рост;https://t.me/marketingmass;6000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4004;Marketing Evangelist;https://t.me/marketingevangelist;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4005;Корбут и коллеги | Маркетинг;https://t.me/coreboot_marketing;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4006;Многогранный копирайтер | Тексты и рекомендации;https://t.me/mnogocopy;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4007;Продвижение экспертов в Telegram | Наталья Барвинская;https://t.me/expertpromotion;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4008;Максим Бондаренко о SMM, маркетинге и воронках;https://t.me/imasmm;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4009;Decoding Human — Роман Пустовойт;https://t.me/decodinghuman;4000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4010;ProDigital. Интернет маркетинг и SMM;https://t.me/prodigitalme;4000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4011;Осознанный маркетинг • Нина;https://t.me/ginger_content;4000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4012;Asia Pacific🇨🇳Маркетинг в Китае;https://t.me/as_pacific;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4013;Илья Еремин | Контент-маркетинг;https://t.me/bzdynko;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4014;Маркетинг CLUB;https://t.me/m_clab;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4015;Ooh ahh…;https://t.me/rgb_graphics;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4016;👨🏻‍💻/ Марат Юсупов;https://t.me/maratyus;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4017;Маркетолог Евгений Ванжула;https://t.me/vanzhula;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4018;Сибирцева про инфобиз!;https://t.me/av_sibirtseva;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4019;MEDIA RESEARCHES;https://t.me/mediaresearchesanalytics;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4020;Чертаринская про маркетинг и коммуникации;https://t.me/chertarinskaya;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4021;Контентная Мастерская YL: контент-маркетинг для бизнеса;https://t.me/kontent_marketing_YL;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4022;RE:source;https://t.me/resource6s;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4023;TenTen (Тендеры по маркетингу);https://t.me/adstender;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4024;Юля Тохтуева | Маркетинг и клиенты;https://t.me/personal_branding_experts;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4025;гура́;https://t.me/creativeee;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4026;Digital Strategy;https://t.me/digitalstrategy_agency;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4027;SAPE PRO;https://t.me/sapeseoteam;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4028;диджитал разнорабочий;https://t.me/sabinawrites;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4029;Культовый контентщик | Шарапов Артём;https://t.me/cult_content;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4030;Событийный маркетинг для бизнеса;https://t.me/Dmitrieva_eventmarketing;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4031;Вебер в деле;https://t.me/vebervdele;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4032;ШМОТ;https://t.me/zashmot;111000;24000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4033;Раздетый стилист Лена Червова;https://t.me/elennne_style;75000;18000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4034;Чувства Wearующих;https://t.me/wearfeelings;70000;11000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4035;LOOKFINDER;https://t.me/lookfinder;65000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4036;Sale Me Please;https://t.me/Salemeplease;62000;11000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4037;WYSH MODA;https://t.me/wyshmoda;59000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4038;the girl who;https://t.me/girl_who;59000;16000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4039;Fak Fashion Fair;https://t.me/FakFashion;52000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4040;ШопагоLee;https://t.me/ShopahoLee;50000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4041;Dressed to Kill;https://t.me/dressedto;47000;10000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4042;Не бьюти единым;https://t.me/nebeauty_blog;40000;8000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4043;Будь фэшнбл;https://t.me/be_fashion;37000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4044;ФРОНТ РОУ;https://t.me/frontroww;30000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4045;На примерке;https://t.me/lowfashion;29000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4046;Мамкина модница;https://t.me/mamkina;27000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4047;Шмоточная;https://t.me/clothernaya;26000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4048;Надеть или одеть?;https://t.me/localdress;24000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4049;Beauty телеграммы;https://t.me/beauty_goldman;24000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4050;Купи, молись, люби;https://t.me/buy_pray_love;24000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4051;Shnurok;https://t.me/shnurokotbalenciaga;22000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4052;Шопоголик из Москвы;https://t.me/promo_queen;21000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4053;Шопинг-терапия;https://t.me/shopotherapy;21000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4054;WZR;https://t.me/WZReveryday;19000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4055;Из Милана, с любовью;https://t.me/ismilanasluboviu;18000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4056;НечегоНадеть - Стиль | Одежда | Платья + Wildberries;https://t.me/net5style;17000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4057;Clothes Hunter;https://t.me/Clotheshunter;17000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4058;Стилист София Потапова;https://t.me/zametkimoegostilista;17000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4059;Эля ПроШоппинг;https://t.me/elyaproshopping;15000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4060;Модная Курочка;https://t.me/ya_b_kupila;15000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4061;Арин, где купила?;https://t.me/arinashopogolic;14000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4062;SportChic Виктория Давыдова;https://t.me/sportchic;14000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4063;Make Your Style;https://t.me/make_your_style;14000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4064;Боттега надета;https://t.me/bottega_nadeta;13000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4065;Fashion Inn | Dasha Frenklakh;https://t.me/fashioninn;13000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4066;MZR;https://t.me/mzreveryday;13000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4067;В твоем шкафчике Мода| Стиль| Образы;https://t.me/ModaMari;13000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4068;КАПСУЛЬНЫЙ ГАРДЕРОБ;https://t.me/your_capsule_wardrobe;13000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4069;Хот Кутюр;https://t.me/hotcouture;11000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4070;Дом стиля | образы;https://t.me/domstilya;11000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4071;Pastila🍭;https://t.me/pastilamode;11000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4072;SNEAKERMANIA;https://t.me/sneakermania;10000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4073;Чё по стилю?;https://t.me/marusia_stile;10000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4074;Коплю на Биркин;https://t.me/partiastylia;9000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4075;(Не)компульсивные покупки;https://t.me/femiskida;9000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4076;Модные образы на каждый день;https://t.me/obrazipovsednevni;9000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4077;Зара не с базара;https://t.me/necbazara;8000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4078;Modnaya Kontora;https://t.me/modnayakontora;7000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4079;Бегущая за трендами;https://t.me/runtobuy;7000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4080;Фэшнспазм;https://t.me/fashionspazm;7000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4081;ОКТЯБРЬ;https://t.me/oktyabrskateshop;6000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4082;Патчи, джинсы и просекко;https://t.me/dobavit_v_wishlist;6000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4083;бисерная сумочка;https://t.me/biserbag;6000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4084;Вроде по моде | Обзоры и подборки;https://t.me/lika_pro_ali;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4085;𝟑𝟔𝟓 𝐝𝐚𝐲𝐬 𝐨𝐟 𝐅𝐚𝐬𝐡𝐢𝐨𝐧;https://t.me/fashion365days;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4086;Блог в стиле Vogue;https://t.me/lifestyleandme;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4087;TRIMPOL;https://t.me/fashionfornication;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4088;Шмотки и цацки;https://t.me/shmotcacki;4000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4089;ежедневник стилиста;https://t.me/stylistsdiary;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4090;Fashionista's Corner;https://t.me/fashionistas_corner;3000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4091;С тусовки на Патрики;https://t.me/tusovkiipatriki;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4092;LED ANNA - бренд премиальной одежды;https://t.me/ledanna86;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4093;Жить - Кружить;https://t.me/kru_zhit;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4094;УЛИЦА СТИЛЯ;https://t.me/UlitsaStilya;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4095;Кофе с Машей ☕️/ Wildberries;https://t.me/mycoffeewithmasha;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4096;CRIT.ERIUM;https://t.me/crit_erium;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4097;AgathaStyle;https://t.me/agatstyle;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4098;Bitter honey;https://t.me/stylebitterhoney;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4099;Fashion language;https://t.me/buywithdianee;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4100;Просто о моде;https://t.me/prostopromodu;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4101;ПроFashion;https://t.me/Ianakul_stylist;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4102;Элис not from Пэрис;https://t.me/alisa_arts;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4103;Парниковые попсы;https://t.me/parnikpops;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4104;Ручки вяжут | Вязание;https://t.me/hand_knit;275000;42000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4105;Вязание спицами и крючком;https://t.me/spize25;67000;10000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4106;Вязание схемы, описание, пряжа;https://t.me/vataknit;50000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4107;Ольга Кондратьева. Вяжем с WickedLynx;https://t.me/ok_wickedlynx;32000;13000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4108;Вязаные Идеи. Вязание;https://t.me/knitideas;24000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4109;Стильное вязание;https://t.me/magicneedle;21000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4110;Запрещёнка/Двач;https://t.me/ru2ch_ban;547000;200000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4111;Cum Sluts Facial & Creampie;https://t.me/cumfetish;402000;210000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4112;BIG ASS MILF 🔞;https://t.me/bigassmilf;254000;60000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4113;Eva Elfie;https://t.me/evaelfie_life;242000;172000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4114;CHANNELsex;https://t.me/channelsex;240000;83000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4115;Чисто с пацанами 🍏;https://t.me/chsptg;166000;50000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4116;PornHub Premium;https://t.me/pornhubtgpron;145000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4117;𝐁 𝐁 𝐂;https://t.me/BBCFWC;122000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4118;Porn for you;https://t.me/random_porn;122000;22000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4119;Celebrity Nude;https://t.me/CelebrityNude;105000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4120;Porn Asia+;https://t.me/pornchannel_2;101000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4121;🔥Humor 18+;https://t.me/humor18;91000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4122;BraZZers Premium;https://t.me/Play_boy_home_video;91000;25000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4123;Хентай Игры 2;https://t.me/brawlstarsshen;90000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4124;COSPLAY PORNO;https://t.me/porno_telegram3;82000;10000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4125;Reality Kings;https://t.me/realitykingsfake;81000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4126;Luxury Girl | Лакшери Герл 🇷🇺;https://t.me/luxurygirl_tg;80000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4127;🔞 Селфи | Selfie;https://t.me/luxurygirl_tg;80000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4128;Please, daddy;https://t.me/butdaaady;80000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4129;🔞 SexWife Russia 🇷🇺;https://t.me/sexwiferussia;76000;26000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4130;ХЕНТАЙ КОСПЛЕЙ АНИМЕ;https://t.me/KHENTAY_KOSPLEY;75000;12000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4131;🔞Squirt Pussy;https://t.me/SquirtPussy;73000;21000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4132;Twitch.tv 18+;https://t.me/home_pornom;73000;13000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4133;🔞 Благотворительность 18+;https://t.me/porncharity;73000;22000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4134;ХЕНТАЙЧИК;https://t.me/smotretanimecomicsi;70000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4135;Sweet anal;https://t.me/sweetanal;68000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4136;⚠️CaserosCOL⚠️;https://t.me/OnlyfansCOLOMBIIA;67000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4137;Hent Every Day HD | Хентай каждый день;https://t.me/henteverydayhd;62000;10000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4138;🇷🇺HENTAI 2023🇬🇧;https://t.me/hentai_tgg;56000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4139;🇨 🇺 🇲 🇪 🇬 🇷 🇦 🇲;https://t.me/cumegram;56000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4140;Web Girls;https://t.me/WEBGIRLS;56000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4141;Comics+🤩;https://t.me/comixfan_plus;56000;20000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4142;Запрещенка;https://t.me/tvoy_zapret;55000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4143;Бронтозябра 😍🍑🍒👀;https://t.me/brontozyabra05;55000;190000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4144;Belle Delphine;https://t.me/BelleDelphine_T;52000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4145;ТВОЯ НЕВЕРНАЯ ЖЕНА ❤️;https://t.me/Cuckoldvideosss;50000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4146;нюдсы на ночь;https://t.me/nyudsye;50000;11000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4147;Flash the public;https://t.me/FlashThePublic;48000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
4148;🔞 БДСМ | BDSM;https://t.me/bdsmrus;46000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
